08:29:14.381 INFO  {localhost-startStop-1} [org.quartz.impl.StdSchedulerFactory] Quartz scheduler version: 2.2.3
08:29:14.382 INFO  {localhost-startStop-1} [org.quartz.core.QuartzScheduler] JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@6a8eb83e
08:29:14.388 INFO  {localhost-startStop-1} [o.s.c.support.DefaultLifecycleProcessor] Starting beans in phase 2147483647
08:29:14.388 INFO  {localhost-startStop-1} [o.s.s.quartz.SchedulerFactoryBean] Starting Quartz Scheduler now
08:29:14.388 INFO  {localhost-startStop-1} [org.quartz.core.QuartzScheduler] Scheduler scheduler_$_NON_CLUSTERED started.
08:29:14.475 INFO  {localhost-startStop-1} [psiprobe.ProbeServlet] FrameworkServlet 'probe': initialization completed in 1144 ms
08:29:14.475 INFO  {localhost-startStop-1} [psiprobe.beans.ContainerWrapperBean] Server info: Apache Tomcat/8.5.4
08:29:14.479 INFO  {localhost-startStop-1} [psiprobe.beans.ContainerWrapperBean] Using psiprobe.Tomcat85ContainerAdapter
08:29:30.139 INFO  {scheduler_Worker-2} [psiprobe.beans.ContainerWrapperBean] Using DEFAULT resource resolver
08:30:00.002 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /maissaude
08:30:00.002 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /conssrh
08:30:00.003 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /mesariovoluntario
08:30:00.003 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /apiAcompElei
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /probe
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /resultElei
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /host-manager
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /docdown
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /produtividade
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /consger
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /cadharpia
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /manager
08:30:00.004 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] Reading GLOBAL resources
08:30:00.007 INFO  {scheduler_Worker-8} [psiprobe.beans.ResourceResolverBean] reading resource: Catalina:type=Resource,resourcetype=Global,class=org.apache.catalina.UserDatabase,name="UserDatabase"
08:32:00.005 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /maissaude
08:32:00.005 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /conssrh
08:32:00.005 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /mesariovoluntario
08:32:00.005 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /apiAcompElei
08:32:00.005 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /probe
08:32:00.005 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /resultElei
08:32:00.006 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /host-manager
08:32:00.006 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /docdown
08:32:00.007 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /produtividade
08:32:00.007 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /consger
08:32:00.007 INFO  {scheduler_Worker-10} [psiprobe.beans.ResourceResolverBean] Reading CONTEXT /cadharpia
